date,y_test,y_pred
2024-12-19 00:00:00+01:00,52.91960526315789,51.25383357495618
2024-12-19 06:00:00+01:00,53.50050438596491,51.66497561485215
2024-12-19 12:00:00+01:00,54.08140350877193,53.09821240575821
2024-12-19 18:00:00+01:00,54.662302631578946,54.01874739694287
2024-12-20 00:00:00+01:00,55.243201754385964,53.447990182246635
2024-12-20 06:00:00+01:00,55.82410087719298,53.94937761717915
2024-12-20 12:00:00+01:00,56.405,54.601142887965395
2024-12-20 18:00:00+01:00,77.34,55.39091085622959
2024-12-21 00:00:00+01:00,61.71714285714286,72.39143091448973
2024-12-21 06:00:00+01:00,46.09428571428571,58.49999290789319
2024-12-21 12:00:00+01:00,47.23333333333333,46.32626889765679
2024-12-21 18:00:00+01:00,46.807222222222215,49.898479987247406
2024-12-22 00:00:00+01:00,46.38111111111111,46.735927017017765
2024-12-22 06:00:00+01:00,45.955,46.301150645773085
2024-12-22 12:00:00+01:00,52.992222222222225,46.99037505770423
2024-12-22 18:00:00+01:00,65.52314814814815,56.652715613242215
2024-12-23 00:00:00+01:00,78.05407407407408,60.80339790900522
2024-12-23 06:00:00+01:00,90.58500000000001,70.47890373786713
2024-12-23 12:00:00+01:00,49.7875,83.40983039905271
2024-12-23 18:00:00+01:00,51.0428125,50.59200371073832
2024-12-24 00:00:00+01:00,52.298125,50.78885790080973
2024-12-24 06:00:00+01:00,53.553437499999994,52.13456636156192
2024-12-24 12:00:00+01:00,54.808749999999996,52.077285195339385
2024-12-24 18:00:00+01:00,52.834895833333334,58.421336487104654
2024-12-25 00:00:00+01:00,50.861041666666665,53.237477273757946
2024-12-25 06:00:00+01:00,48.887187499999996,51.907119869840976
2024-12-25 12:00:00+01:00,46.913333333333334,44.262554700414654
2024-12-25 18:00:00+01:00,49.73466666666667,49.62606323470952
2024-12-26 00:00:00+01:00,52.556,50.103399708009555
2024-12-26 06:00:00+01:00,55.37733333333333,52.39927098957003
2024-12-26 12:00:00+01:00,58.19866666666667,53.2466378917147
2024-12-26 18:00:00+01:00,61.019999999999996,59.60847449859233
2024-12-27 00:00:00+01:00,62.75749999999999,59.462361111063494
2024-12-27 06:00:00+01:00,64.495,60.934256244965226
2024-12-27 12:00:00+01:00,66.2325,58.34921322034578
2024-12-27 18:00:00+01:00,67.97,65.23536234505485
2024-12-28 00:00:00+01:00,67.99583333333334,65.1151556805621
2024-12-28 06:00:00+01:00,68.02166666666666,65.30942445770458
2024-12-28 12:00:00+01:00,66.21322115384615,64.03335231432521
2024-12-28 18:00:00+01:00,64.40477564102564,65.88170358026217
2024-12-29 00:00:00+01:00,62.596330128205125,62.75207466927229
2024-12-29 06:00:00+01:00,60.78788461538461,61.41839704066285
2024-12-29 12:00:00+01:00,58.9794391025641,57.259422324131194
2024-12-29 18:00:00+01:00,57.17099358974359,59.68158088458827
2024-12-30 00:00:00+01:00,55.362548076923076,56.896221850484686
2024-12-30 06:00:00+01:00,53.554102564102564,55.579510852943194
2024-12-30 12:00:00+01:00,51.74565705128205,52.722045725914086
2024-12-30 18:00:00+01:00,49.93721153846154,54.109933787794006
2024-12-31 00:00:00+01:00,48.12876602564103,50.89934036363917
2024-12-31 06:00:00+01:00,46.320320512820516,49.56219052766662
2024-12-31 12:00:00+01:00,44.511875,46.16254221379606
2024-12-31 18:00:00+01:00,42.70342948717949,47.3598339422078
2025-01-01 00:00:00+01:00,40.89498397435897,44.78252960855746
2025-01-01 06:00:00+01:00,39.08653846153846,43.32583231797898
2025-01-01 12:00:00+01:00,39.2014,40.65537721610387
2025-01-01 18:00:00+01:00,40.29412173913043,42.67199350439384
2025-01-02 00:00:00+01:00,41.38684347826087,42.454910992134366
2025-01-02 06:00:00+01:00,42.479565217391304,43.273549661764065
2025-01-02 12:00:00+01:00,41.498000000000005,42.853517093784745
2025-01-02 18:00:00+01:00,40.55414285714286,43.865038172281196
2025-01-03 00:00:00+01:00,39.610285714285716,42.21391026575632
2025-01-03 06:00:00+01:00,38.66642857142857,41.40892235742956
2025-01-03 12:00:00+01:00,30.23190476190476,39.83185927488398
2025-01-03 18:00:00+01:00,40.0,34.37125317962206
2025-01-04 00:00:00+01:00,37.529375,42.069920042559566
2025-01-04 06:00:00+01:00,35.058749999999996,39.60194630698873
2025-01-04 12:00:00+01:00,36.25466666666667,36.00498303678388
2025-01-04 18:00:00+01:00,36.90714336917563,39.439166496374135
2025-01-05 00:00:00+01:00,37.55962007168459,38.600734078090994
2025-01-05 06:00:00+01:00,38.21209677419355,39.04887978552607
2025-01-05 12:00:00+01:00,33.67065573770491,37.87124770933869
2025-01-05 18:00:00+01:00,34.6326077011056,37.827564882570044
2025-01-06 00:00:00+01:00,35.59455966450629,36.48762336850927
2025-01-06 06:00:00+01:00,36.55651162790698,37.23529660974201
2025-01-06 12:00:00+01:00,35.42788461538461,36.93077066809152
2025-01-06 18:00:00+01:00,37.638173076923074,38.128444216602574
2025-01-07 00:00:00+01:00,39.848461538461535,38.89776906163746
2025-01-07 06:00:00+01:00,42.058749999999996,40.648508804386196
2025-01-07 12:00:00+01:00,41.4356862745098,40.356213484779396
2025-01-07 18:00:00+01:00,41.88835875090777,43.25847062445825
2025-01-08 00:00:00+01:00,42.341031227305734,42.115479875878705
2025-01-08 06:00:00+01:00,42.793703703703706,42.537602248177336
2025-01-08 12:00:00+01:00,48.24597222222222,41.521971148614654
2025-01-08 18:00:00+01:00,47.172102693602696,48.421882693067744
2025-01-09 00:00:00+01:00,46.098233164983164,46.461673908451246
2025-01-09 06:00:00+01:00,45.02436363636364,45.685955227006254
2025-01-09 12:00:00+01:00,46.29898106060606,43.32991828993565
2025-01-09 18:00:00+01:00,47.57359848484849,46.735031694463494
2025-01-10 00:00:00+01:00,48.84821590909091,46.704008761773764
2025-01-10 06:00:00+01:00,50.12283333333333,47.75582793811142
2025-01-10 12:00:00+01:00,48.37684210526316,48.626124363512425
2025-01-10 18:00:00+01:00,93.33,48.04456406527456
2025-01-11 00:00:00+01:00,81.50737804878048,85.00074264693012
2025-01-11 06:00:00+01:00,69.68475609756098,73.51334987648787
2025-01-11 12:00:00+01:00,52.07731707317073,63.361350018758216
2025-01-11 18:00:00+01:00,59.29821138211382,53.262346725206896
2025-01-12 00:00:00+01:00,66.51910569105691,56.506147236044185
2025-01-12 06:00:00+01:00,73.74,62.201713956603705
2025-01-12 12:00:00+01:00,66.73859649122807,66.9197605716885
2025-01-12 18:00:00+01:00,83.6314601608187,70.16864048173225
2025-01-13 00:00:00+01:00,100.52432383040936,76.30187430266741
2025-01-13 06:00:00+01:00,117.4171875,89.91779594476974
2025-01-13 12:00:00+01:00,52.918181818181814,100.85665713075113
2025-01-13 18:00:00+01:00,54.333333333333336,54.78154579849525
2025-01-14 00:00:00+01:00,79.16666666666667,55.55645327892579
2025-01-14 06:00:00+01:00,104.0,76.56841616762682
2025-01-14 12:00:00+01:00,49.6536559139785,88.01101295836088
2025-01-14 18:00:00+01:00,49.22808542413381,55.82556202745145
2025-01-15 00:00:00+01:00,48.80251493428913,55.12210048514643
2025-01-15 06:00:00+01:00,48.37694444444444,55.07835824403793
2025-01-15 12:00:00+01:00,44.726,34.77852291469412
2025-01-15 18:00:00+01:00,44.130296296296294,50.75403426021377
2025-01-16 00:00:00+01:00,43.534592592592595,50.593761669735485
2025-01-16 06:00:00+01:00,42.93888888888889,51.29021068066693
2025-01-16 12:00:00+01:00,44.888023255813955,32.34777071288791
2025-01-16 18:00:00+01:00,46.0,51.88332772067993
2025-01-17 00:00:00+01:00,45.5821,49.9219199628066
2025-01-17 06:00:00+01:00,45.1642,50.49272901266525
2025-01-17 12:00:00+01:00,35.59984615384616,35.68707100085574
2025-01-17 18:00:00+01:00,32.0,41.70978022444031
2025-01-18 00:00:00+01:00,43.375,38.81548378079671
2025-01-18 06:00:00+01:00,54.75,49.276804724890255
2025-01-18 12:00:00+01:00,36.325,44.584872076512646
2025-01-18 18:00:00+01:00,45.56545454545455,41.87667863633011
2025-01-19 00:00:00+01:00,39.33263636363637,49.69366668999337
2025-01-19 06:00:00+01:00,33.09981818181818,44.55659823732069
2025-01-19 12:00:00+01:00,25.873035714285717,25.877261931480206
2025-01-19 18:00:00+01:00,25.37338183421517,32.76575226964771
2025-01-20 00:00:00+01:00,24.87372795414462,33.25915618397103
2025-01-20 06:00:00+01:00,24.374074074074073,33.70201816982945
2025-01-20 12:00:00+01:00,20.18318181818182,19.04808655487696
2025-01-20 18:00:00+01:00,27.5,29.236703446123187
2025-01-21 00:00:00+01:00,33.52294117647059,32.6741961998405
2025-01-21 06:00:00+01:00,39.54588235294118,37.91381895413532
2025-01-21 12:00:00+01:00,35.71551724137931,31.6400900794
2025-01-21 18:00:00+01:00,34.83967816091954,39.36032535537362
2025-01-22 00:00:00+01:00,33.96383908045977,38.765038463114756
2025-01-22 06:00:00+01:00,33.088,38.935612058796735
2025-01-22 12:00:00+01:00,31.28410256410256,26.73259589126003
2025-01-22 18:00:00+01:00,37.40787393162393,37.01920915282203
2025-01-23 00:00:00+01:00,43.531645299145296,40.326727757607365
2025-01-23 06:00:00+01:00,49.65541666666667,45.636240128861495
2025-01-23 12:00:00+01:00,45.72564903846154,41.01210783544142
2025-01-23 18:00:00+01:00,41.79588141025641,46.831239589162635
2025-01-24 00:00:00+01:00,37.86611378205128,43.445944699782025
2025-01-24 06:00:00+01:00,33.93634615384615,41.13755339272852
2025-01-24 12:00:00+01:00,37.719574468085106,28.964625948552786
2025-01-24 18:00:00+01:00,30.0,41.643154585432356
2025-01-25 00:00:00+01:00,53.24285714285715,33.83908118774814
2025-01-25 06:00:00+01:00,76.48571428571428,54.17917607718945
2025-01-25 12:00:00+01:00,36.43910256410256,64.27954496414618
2025-01-25 18:00:00+01:00,22.995625,36.357849310204124
2025-01-26 00:00:00+01:00,26.97875,29.4251657865504
2025-01-26 06:00:00+01:00,30.961875,33.265584797513526
2025-01-26 12:00:00+01:00,32.42984126984127,26.46925015867437
2025-01-26 18:00:00+01:00,24.186666666666667,34.08571515771223
2025-01-27 00:00:00+01:00,29.568411458333333,31.841579844896533
2025-01-27 06:00:00+01:00,34.95015625,37.88273548618453
2025-01-27 12:00:00+01:00,25.55,27.26142942587239
2025-01-27 18:00:00+01:00,29.509349593495937,26.232275595451934
2025-01-28 00:00:00+01:00,33.46869918699187,34.31969332414795
2025-01-28 06:00:00+01:00,37.428048780487806,37.819994824859926
2025-01-28 12:00:00+01:00,37.271036585365856,32.16852018597875
2025-01-28 18:00:00+01:00,37.1140243902439,36.26036858134958
2025-01-29 00:00:00+01:00,36.95701219512195,41.393982166331156
2025-01-29 06:00:00+01:00,36.8,42.14168629466492
2025-01-29 12:00:00+01:00,41.26571428571429,29.648552579399944
2025-01-29 18:00:00+01:00,38.51705882352941,40.01341256510294
2025-01-30 00:00:00+01:00,38.8185294117647,40.65399962785673
2025-01-30 06:00:00+01:00,39.12,41.852849765789486
2025-01-30 12:00:00+01:00,39.2,34.83860483033034
2025-01-30 18:00:00+01:00,41.50264367816092,37.97608154583261
2025-01-31 00:00:00+01:00,43.80528735632184,43.70802262070593
2025-01-31 06:00:00+01:00,46.10793103448276,46.111762621511815
2025-01-31 12:00:00+01:00,43.561503831417625,39.983458073492486
2025-01-31 18:00:00+01:00,41.01507662835249,41.547057016398114
2025-02-01 00:00:00+01:00,38.46864942528736,42.519086198654975
2025-02-01 06:00:00+01:00,35.922222222222224,41.00028063956903
2025-02-01 12:00:00+01:00,29.45450980392157,33.23848991502754
2025-02-01 18:00:00+01:00,34.44847823406092,30.63341822970789
2025-02-02 00:00:00+01:00,39.442446664200276,37.843219455620364
2025-02-02 06:00:00+01:00,44.43641509433962,42.0523446129026
2025-02-02 12:00:00+01:00,42.0030303030303,39.41700948069274
2025-02-02 18:00:00+01:00,42.334242424242426,40.52183231261932
2025-02-03 00:00:00+01:00,42.665454545454544,43.153178410948485
2025-02-03 06:00:00+01:00,42.99666666666667,43.714385547003886
2025-02-03 12:00:00+01:00,37.61871794871795,38.51857642345805
2025-02-03 18:00:00+01:00,37.70541196581197,37.789214046879586
2025-02-04 00:00:00+01:00,37.79210598290598,40.21161512496555
2025-02-04 06:00:00+01:00,37.8788,40.708977559878605
2025-02-04 12:00:00+01:00,38.78023255813953,34.66612233948895
2025-02-04 18:00:00+01:00,40.3568911498708,38.60660234305475
2025-02-05 00:00:00+01:00,41.933549741602064,41.37654049989756
2025-02-05 06:00:00+01:00,43.51020833333333,42.95145668405136
2025-02-05 12:00:00+01:00,34.38142857142857,39.288065823805546
2025-02-05 18:00:00+01:00,36.12220238095238,35.08397103515172
2025-02-06 00:00:00+01:00,37.86297619047619,38.538956797583374
2025-02-06 06:00:00+01:00,39.60375,40.102099505948274
2025-02-06 12:00:00+01:00,39.9751875,36.48763246875509
2025-02-06 18:00:00+01:00,40.346625,39.907959239144844
